,symbol,open,high,low,close,last,prevclose,tottrdqty_lakhs,tottrdval_lakhs,timestamp,totaltrades,deliverypercent,deliveryvalue_lakhs,week,month,year,5days_vwap,sma_20_close,sma_50_close,sma_124_close,sma_150_close,sma_200_close,sma_9_high,ema_5_close,ema_15_close,ema_20_close,ema_50_high,ema_50_low,Bearish_crossover,Bullish_crossover,Triveni_Sangam,DMA_Convergence,Close_Below_MonthlyBB,Close_Above_MonthlyBB,Close_Below_WeeklyBB,Close_Above_WeeklyBB,ATFEMA_15C_Above_50H_and_50L,ATFEMA_15C_Below_50H_and_50L,MonthlyEMA_15C_Below_50H_and_50L,WeeklyEMA_15C_Below_50H_and_50L,DailyEMA_15C_Below_50H_and_50L,MonthlyEMA_15C_Above_50H_and_50L,WeeklyEMA_15C_Above_50H_and_50L,DailyEMA_15C_Above_50H_and_50L,MonthlyEMA_5C_Above_20C,WeeklyEMA_5C_Above_20C,DailyEMA_5C_Above_20C
1167,ACC,2290.0,2293.35,2245.1,2271.1,2265.0,2300.25,5.189,11757.11,2021-09-29,31621,41.41,4869.0,39.0,9.0,2021.0,2145.6796626965565,2402.2375000000047,2354.916000000002,2120.6959677419354,2064.768333333331,1970.3710000000012,2380.6499999999996,2314.6708654779804,2359.133248716053,2363.311796038827,2343.56926262832,2288.7258157330325,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False
1168,ACC,2334.0,2357.9,2286.05,2300.25,2298.0,2331.85,3.043,7076.54,2021-09-28,17894,32.33,2288.0,39.0,9.0,2021.0,2139.74209293802,2397.9250000000047,2358.3340000000017,2124.2306451612903,2068.1839999999975,1973.5695000000012,2371.0833333333335,2309.863910318654,2351.772842626546,2357.305910701796,2344.13125232917,2288.6208817827173,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False
1169,ACC,2237.0,2258.0,2211.35,2237.5,2237.7,2254.5,3.198,7159.49,2021-10-01,27837,22.97,1645.0,39.0,10.0,2021.0,2143.7845169302495,2389.140000000005,2360.835000000002,2126.926209677419,2071.4516666666646,1976.3345000000013,2346.483333333333,2285.7426068791024,2337.488737298228,2345.8958239682916,2340.7535561593986,2285.5906511245717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1170,ACC,2270.2,2276.9,2251.2,2254.5,2251.2,2271.1,3.004,6790.51,2021-09-30,26890,51.02,3465.0,39.0,9.0,2021.0,2143.7500136929675,2380.662500000005,2359.7480000000014,2129.6774193548385,2074.3499999999976,1979.3240000000014,2333.9166666666665,2275.3284045860682,2327.1151451359497,2337.1914597808354,2338.2494951335398,2284.2419981392945,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1171,ACC,2253.15,2284.0,2253.15,2263.7,2264.0,2265.65,2.511,5693.64,2021-10-05,19606,35.1,1998.0,40.0,10.0,2021.0,2152.39974214031,2370.137500000005,2358.2710000000015,2131.952016129032,2078.1276666666645,1982.5987500000015,2327.7055555555553,2271.4522697240454,2319.188251993956,2330.1922731350414,2336.1220639518324,2283.0227040946165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1172,ACC,2245.0,2283.95,2233.0,2265.65,2267.4,2237.5,3.946,8943.59,2021-10-04,19982,39.41,3525.0,40.0,10.0,2021.0,2168.306936340822,2360.4825000000046,2357.7790000000014,2134.9459677419354,2081.694333333331,1985.8517500000016,2316.9777777777776,2269.51817981603,2312.4959704947114,2324.0453899793233,2334.0761006596035,2281.061029424239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1173,ACC,2265.95,2278.0,2194.35,2203.25,2203.0,2263.7,4.464,9968.27,2021-10-06,24088,43.11,4297.0,40.0,10.0,2021.0,2173.3602719385854,2347.0075000000047,2354.4100000000017,2137.323387096774,2084.3743333333314,1988.6957500000017,2305.7555555555555,2247.42878654402,2298.8402241828726,2312.54106712415,2331.877037888639,2277.6605968977983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1174,ACC,2215.3,2276.0,2215.3,2265.85,2272.25,2203.25,3.184,7187.16,2021-10-07,21019,27.4,1969.0,40.0,10.0,2021.0,2184.4737073520064,2337.852500000005,2352.3430000000017,2140.1249999999995,2087.650666666664,1991.8285000000014,2297.894444444444,2253.5691910293467,2294.7164461600137,2308.0942988266115,2329.685781500849,2275.2150832939633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1175,ACC,2273.0,2284.9,2235.45,2240.9,2242.95,2265.85,2.494,5631.41,2021-10-08,15670,23.4,1318.0,40.0,10.0,2021.0,2188.9150609203957,2325.722500000005,2349.8810000000017,2142.384274193548,2091.035333333331,1994.8697500000014,2288.1111111111113,2249.346127352898,2287.989390390012,2301.6948417955055,2327.929476343953,2273.6556682628275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1176,ACC,2250.0,2274.8,2242.15,2249.85,2246.0,2240.9,2.116,4775.25,2021-10-11,12175,33.15,1583.0,41.0,10.0,2021.0,2176.562914074905,2314.845000000005,2347.000000000002,2145.349596774193,2094.222333333331,1997.9535000000014,2286.05,2249.5140849019317,2283.2219665912603,2296.757237814981,2325.8459674677197,2272.4201518603636,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1177,ACC,2257.5,2269.8,2250.0,2259.7,2262.0,2245.65,2.808,6338.26,2021-10-13,20004,41.41,2625.0,41.0,10.0,2021.0,2177.9045319139227,2304.2600000000048,2344.3120000000017,2148.365725806451,2096.9289999999974,2001.4272500000015,2276.261111111111,2252.9093899346212,2280.281720767353,2293.2279770706973,2323.648086390554,2271.540930218781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1178,ACC,2245.0,2259.0,2226.95,2245.65,2246.0,2249.85,1.839,4125.05,2021-10-12,12735,28.0,1155.0,41.0,10.0,2021.0,2186.537269839439,2294.395000000005,2341.3810000000017,2151.3407258064512,2099.9239999999977,2004.8037500000019,2276.3722222222223,2250.4895932897475,2275.952755671434,2288.6967411592022,2321.112867316415,2269.7922662886326,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1179,ACC,2285.95,2286.75,2202.85,2236.35,2240.0,2263.6,8.037,18017.66,2021-10-21,38231,36.76,6623.0,42.0,10.0,2021.0,2209.43873006069,2286.470000000005,2337.6280000000015,2154.200403225806,2102.6809999999973,2008.0912500000018,2277.4666666666662,2245.776395526498,2271.0024112125047,2283.7113372392782,2319.7653038922417,2267.167079375353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1180,ACC,2364.0,2364.0,2291.85,2304.4,2305.0,2309.85,6.276,14537.85,2021-10-18,29013,29.03,4220.0,42.0,10.0,2021.0,2249.5428190187827,2280.205000000005,2335.0540000000015,2157.9725806451606,2105.880666666664,2011.386750000002,2286.3555555555554,2265.3175970176653,2275.1771098109416,2285.6816860736326,2321.499997857252,2268.1350370469077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1181,ACC,2319.0,2328.0,2232.45,2242.75,2245.15,2304.4,6.796,15475.38,2021-10-19,40709,41.97,6495.0,42.0,10.0,2021.0,2269.629587111422,2276.045000000005,2331.9370000000013,2161.335080645161,2108.5986666666645,2014.488250000002,2291.2499999999995,2257.7950646784434,2271.123721084574,2281.5929540666198,2321.7548999020655,2266.735623829382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1182,ACC,2289.0,2359.0,2221.0,2263.6,2260.55,2242.75,38.176,87960.36,2021-10-20,211916,16.57,14575.0,42.0,10.0,2021.0,2285.8486808980765,2272.610000000005,2330.9570000000012,2164.8185483870957,2111.5036666666642,2017.5650000000016,2300.2499999999995,2259.7300431189624,2270.183255949002,2279.8793393936085,2323.215492062769,2264.94206995372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1183,ACC,2270.0,2349.5,2267.0,2309.85,2314.0,2259.7,12.907,29871.41,2021-10-14,56942,47.56,14207.0,41.0,10.0,2021.0,2115.080503673921,2270.5500000000047,2330.327000000001,2168.448387096773,2115.1219999999976,2020.9072500000016,2308.416666666666,2276.4366954126417,2275.141598955377,2282.7336880227886,2324.2462570799153,2265.02277309279,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1184,ACC,2210.0,2215.95,2142.05,2208.45,2213.0,2212.05,6.833,14911.94,2021-10-25,47059,30.07,4484.0,43.0,10.0,2021.0,2028.9775690205959,2262.6950000000043,2328.557000000001,2171.3814516129023,2117.927333333331,2023.8762500000014,2300.755555555555,2253.7744636084276,2266.805149085955,2275.659051068237,2319.9993450375655,2260.2003114028767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1185,ACC,2241.2,2259.35,2165.0,2212.05,2213.0,2236.35,5.284,11674.46,2021-10-22,31260,23.18,2706.0,42.0,10.0,2021.0,1951.4977422495012,2256.7050000000045,2327.2770000000014,2174.600403225805,2120.8999999999974,2026.8527500000014,2299.0388888888883,2239.8663090722853,2259.9607554502104,2269.6010462045956,2317.620939349818,2256.466965857666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1186,ACC,2238.4,2275.0,2233.5,2249.4,2252.0,2236.3,4.715,10627.52,2021-10-27,27515,40.33,4286.0,43.0,10.0,2021.0,1874.9871915937065,2254.2375000000047,2326.093000000001,2177.6032258064506,2123.280999999997,2030.0115000000014,2299.6166666666663,2243.04420604819,2258.640661018934,2267.677137042253,2315.9495299635505,2255.5663005299143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1187,ACC,2215.0,2244.95,2210.0,2236.3,2236.9,2208.45,4.844,10803.17,2021-10-26,28446,32.45,3506.0,43.0,10.0,2021.0,1326.1807213038987,2252.497500000005,2324.979000000001,2180.5399193548374,2126.6719999999973,2033.0625000000014,2298.055555555555,2240.7961373654603,2255.8480783915675,2264.688838276324,2313.1652346708624,2253.779386783643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1188,ACC,2345.05,2399.8,2328.4,2374.3,2377.05,2333.4,7.032,16655.52,2021-11-01,40750,36.36,6056.0,44.0,11.0,2021.0,1324.9890630042148,2256.2000000000053,2326.5400000000013,2184.614919354837,2130.955666666664,2036.5617500000014,2310.6166666666663,2285.2974249103067,2270.6545685926217,2275.1279965357216,2316.5626764484755,2256.7056853411473,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
1189,ACC,2252.0,2324.9,2245.0,2287.85,2285.0,2249.4,8.9,20456.32,2021-10-28,55760,30.92,6325.0,43.0,10.0,2021.0,1328.961763887004,2258.717500000005,2326.122000000001,2187.75887096774,2134.507999999997,2039.4792500000012,2306.272222222222,2286.148283273538,2272.803997518544,2276.339615913272,2316.889630313241,2256.2466388571806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
1190,ACC,2285.0,2354.8,2237.55,2333.4,2336.0,2287.85,7.328,17017.2,2021-10-29,41927,31.41,5345.0,43.0,10.0,2021.0,1325.1982028098462,2262.662500000005,2325.664000000001,2191.393145161289,2137.305666666664,2042.3400000000015,2309.2499999999995,2301.898855515692,2280.378497828726,2281.7739382072464,2318.376311477428,2255.5134373333694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
1191,ACC,2385.0,2416.0,2374.9,2392.0,2399.0,2374.3,4.611,11043.62,2021-11-02,25224,30.77,3398.0,44.0,11.0,2021.0,1325.5989757798534,2269.0775000000053,2324.124000000001,2195.476209677418,2140.8523333333305,2045.3245000000015,2315.583333333333,2331.932570343795,2294.331185600135,2292.2716583779847,2322.2046914194893,2260.195263320296,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
1192,ACC,2425.9,2437.45,2419.05,2431.45,2434.0,2420.5,0.689,1674.95,2021-11-04,4470,49.52,829.0,44.0,11.0,2021.0,1323.8561131039228,2277.367500000005,2326.942000000001,2199.792338709676,2144.7286666666637,2048.5465000000017,2325.3555555555554,2365.1050468958633,2311.4710374001183,2305.5267385324623,2326.7241152853917,2266.424860837147,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
1193,ACC,2404.15,2428.75,2394.15,2420.5,2414.45,2392.0,3.649,8795.89,2021-11-03,21355,36.46,3207.0,44.0,11.0,2021.0,1331.4278469978638,2288.230000000005,2330.123000000001,2203.9516129032245,2148.371666666664,2051.6870000000017,2348.9999999999995,2383.5700312639087,2325.0996577251035,2316.476572957942,2330.725130372239,2271.4336898239258,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
1194,ACC,2453.85,2530.0,2440.05,2518.35,2520.0,2431.45,8.781,21929.29,2021-11-08,55992,34.74,7618.0,45.0,11.0,2021.0,1333.082591679561,2300.855000000005,2334.871000000001,2209.0306451612887,2152.747666666664,2055.5782500000014,2379.072222222222,2428.4966875092723,2349.2559505094655,2335.7026136286145,2338.5398311419553,2278.0460941445563,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1195,ACC,2523.0,2552.5,2502.05,2538.3,2538.0,2518.35,5.315,13458.04,2021-11-09,39165,43.07,5796.0,45.0,11.0,2021.0,1359.8612009006945,2315.725000000005,2338.675000000001,2214.097983870966,2156.9813333333304,2059.3422500000015,2409.905555555555,2465.0977916728484,2372.8864566957823,2354.9976028068418,2346.9304259991336,2286.8305610408484,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1196,ACC,2530.7,2568.35,2513.1,2554.15,2547.1,2538.3,4.149,10550.1,2021-11-10,21996,49.83,5257.0,45.0,11.0,2021.0,1365.3976115982362,2330.940000000005,2344.411000000001,2219.051209677418,2161.253333333331,2063.5510000000013,2445.8388888888885,2494.7818611152325,2395.5443996088097,2373.964497777619,2355.613546548187,2295.70387237258,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1197,ACC,2568.0,2578.0,2546.0,2571.95,2567.15,2558.2,3.034,7776.94,2021-11-12,24089,41.4,3220.0,45.0,11.0,2021.0,1363.5067730357705,2346.5525000000052,2350.339000000001,2224.6096774193534,2165.1886666666637,2067.9032500000017,2465.6388888888887,2520.5045740768214,2417.5950996577085,2392.820259894036,2364.334583938454,2305.5194067893417,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1198,ACC,2545.95,2564.8,2525.0,2558.2,2564.8,2554.15,2.989,7604.34,2021-11-11,25382,50.19,3817.0,45.0,11.0,2021.0,1360.6218544412561,2362.180000000005,2353.7730000000006,2230.104838709676,2169.6139999999973,2072.2200000000016,2492.294444444444,2533.069716051214,2435.170712200495,2408.5707113326994,2372.1959728036127,2314.1264888760343,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1199,ACC,2570.0,2589.0,2530.3,2563.1,2560.0,2571.95,2.295,5866.44,2021-11-15,13830,33.62,1972.0,46.0,11.0,2021.0,1371.634802326101,2378.517500000005,2356.771000000001,2235.423387096773,2173.9783333333303,2076.7067500000016,2518.316666666666,2543.0798107008095,2451.1618731754334,2423.287786443871,2380.6980915171966,2322.603881469131,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True
1200,ACC,2482.0,2496.35,2463.05,2471.55,2469.2,2492.75,2.79,6910.12,2021-11-17,17999,43.47,3004.0,46.0,11.0,2021.0,1363.1402527684825,2386.875000000005,2357.721000000001,2239.351612903224,2177.6656666666636,2080.5142500000015,2527.2444444444436,2519.2365404672064,2453.7103890285043,2427.884187734931,2385.2334604773064,2328.11157239191,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True
1201,ACC,2561.15,2566.45,2483.0,2492.75,2483.25,2563.1,2.482,6263.07,2021-11-16,16190,26.68,1671.0,46.0,11.0,2021.0,1378.0813301469914,2399.375000000005,2358.092000000001,2243.912096774192,2181.21233333333,2084.6622500000017,2541.577777777777,2510.407693644804,2458.5903403999414,2434.061884141128,2392.3399914389806,2334.185628376541,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True
1202,ACC,2474.8,2502.3,2415.1,2440.5,2432.0,2471.55,2.374,5797.18,2021-11-18,15061,27.35,1586.0,46.0,11.0,2021.0,1399.5188109604335,2408.2200000000053,2357.7270000000008,2247.7447580645144,2184.9346666666634,2088.8455000000017,2549.749999999999,2487.105129096536,2456.329047849949,2434.675038032449,2396.652148637452,2337.3587409892257,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True
1203,ACC,2440.5,2445.0,2355.0,2373.55,2380.2,2440.5,2.447,5847.85,2021-11-22,20301,32.88,1923.0,47.0,11.0,2021.0,1419.4167813890926,2411.405000000005,2355.743000000001,2251.0947580645143,2188.1869999999963,2092.5240000000017,2540.3055555555547,2449.253419397691,2445.9816668687054,2428.8536058388822,2398.5481428085322,2338.0505550680796,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1204,ACC,2350.0,2420.1,2349.9,2403.9,2414.45,2373.55,2.093,5024.66,2021-11-23,13188,35.04,1761.0,47.0,11.0,2021.0,1432.2211213823414,2421.1775000000057,2354.842000000001,2254.350806451611,2191.70133333333,2096.378000000002,2525.5944444444435,2434.1356129317937,2440.7214585101174,2426.477071949465,2399.393313678786,2338.515239183057,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
1205,ACC,2358.8,2388.0,2300.1,2311.5,2305.0,2385.45,2.084,4872.84,2021-11-26,16664,24.36,1187.0,47.0,11.0,2021.0,1429.0180420475724,2426.1500000000055,2351.402000000001,2257.044758064514,2194.56633333333,2099.190750000002,2505.5555555555547,2393.2570752878623,2424.5687761963527,2415.5268746209445,2398.9465170639314,2337.008759215094,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False
1206,ACC,2410.0,2428.25,2392.55,2404.75,2400.0,2403.9,2.374,5727.4,2021-11-24,16392,43.56,2495.0,47.0,11.0,2021.0,1439.2333094250919,2433.9175000000055,2350.1490000000013,2260.621774193546,2198.3536666666632,2102.7872500000017,2488.916666666666,2397.088050191908,2422.0914291718086,2414.500505609426,2400.0956732575028,2339.1868470890117,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False
1207,ACC,2404.9,2413.55,2380.0,2385.45,2380.0,2404.75,2.014,4820.33,2021-11-25,12367,39.65,1911.0,47.0,11.0,2021.0,1446.4608011765397,2441.375000000005,2348.430000000001,2263.9443548387076,2202.0846666666635,2106.076250000002,2472.1111111111104,2393.2087001279388,2417.5112505253323,2411.7337907894807,2400.6232939140714,2340.7873628894426,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False
1208,ACC,2296.0,2332.45,2248.0,2253.45,2257.55,2286.4,4.235,9639.49,2021-12-01,37653,36.15,3485.0,48.0,12.0,2021.0,1467.4740882385406,2435.332500000005,2344.6400000000012,2266.105645161288,2204.8966666666634,2108.529250000002,2443.605555555555,2346.622466751959,2397.0035942096656,2396.6591440476254,2397.9498314076372,2337.148642776131,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1209,ACC,2280.0,2325.0,2240.0,2289.6,2285.0,2311.5,4.587,10502.83,2021-11-29,30796,26.35,2767.0,48.0,11.0,2021.0,1472.182073980097,2435.4200000000046,2342.535000000001,2268.5536290322557,2207.7623333333295,2111.362250000002,2424.566666666666,2327.6149778346394,2383.578144933457,2386.4630350907087,2395.089053705377,2333.338892079028,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
1210,ACC,2283.15,2322.95,2269.85,2286.4,2285.0,2289.6,4.151,9524.51,2021-11-30,26969,45.81,4363.0,48.0,11.0,2021.0,1480.197256634,2433.0700000000047,2339.6690000000012,2270.886693548385,2210.7066666666633,2113.9860000000017,2397.5111111111105,2313.8766518897596,2371.4308768167753,2376.933222224927,2392.2600712071267,2330.8491316053405,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
1211,ACC,2248.15,2278.75,2229.6,2264.65,2267.1,2253.45,4.572,10277.95,2021-12-02,27050,39.31,4040.0,48.0,12.0,2021.0,1473.49151279841,2426.702500000005,2338.443000000001,2272.800403225805,2213.71833333333,2116.489750000002,2372.6722222222215,2297.4677679265064,2358.0832672146785,2366.239582013029,2387.808695865671,2326.878577424739,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1212,ACC,2268.1,2304.55,2250.1,2262.2,2255.0,2264.65,4.392,10016.13,2021-12-03,21559,36.71,3677.0,48.0,12.0,2021.0,1467.7654215781586,2418.240000000005,2337.041000000001,2274.83508064516,2216.285999999997,2118.860500000002,2357.066666666666,2285.7118452843374,2346.0978588128437,2356.3310503927405,2384.543648968978,2323.867652819847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1213,ACC,2265.0,2272.95,2205.0,2217.3,2205.25,2262.2,2.35,5269.54,2021-12-06,22254,40.94,2157.0,49.0,12.0,2021.0,1462.2483102722504,2408.080000000005,2334.366000000001,2276.2169354838693,2218.5869999999964,2121.067250000002,2340.7166666666662,2262.907896856225,2329.9981264612384,2343.0899979743845,2380.1674274407824,2319.2061762386766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1214,ACC,2280.0,2326.3,2272.45,2320.15,2318.0,2296.05,4.08,9421.76,2021-12-14,26002,57.32,5401.0,50.0,12.0,2021.0,1456.763368762117,2398.170000000005,2333.4580000000005,2278.5544354838694,2221.594666666663,2123.839250000002,2333.861111111111,2281.98859790415,2328.7671106535836,2340.9052362625384,2378.05497930585,2317.372600699905,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1215,ACC,2239.0,2254.95,2211.0,2245.05,2247.0,2217.3,2.933,6562.58,2021-12-07,24924,42.86,2813.0,49.0,12.0,2021.0,1451.8780343960482,2383.507500000005,2331.7220000000007,2280.1866935483854,2223.9083333333297,2126.255750000002,2314.6055555555554,2269.6757319361,2318.302471821886,2331.776166142297,2373.2273330585617,2313.201126162654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1216,ACC,2255.15,2299.9,2249.2,2292.25,2299.9,2245.05,3.158,7207.77,2021-12-08,27300,43.01,3100.0,49.0,12.0,2021.0,1455.2248135725724,2370.412500000005,2331.5920000000006,2282.508064516127,2226.6383333333297,2128.620500000002,2301.9777777777776,2277.2004879574,2315.04591284415,2328.01176936684,2370.351751369991,2310.691278077844,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1217,ACC,2294.1,2324.0,2287.95,2320.0,2323.0,2292.25,2.869,6623.93,2021-12-09,16194,47.58,3152.0,49.0,12.0,2021.0,1449.4005195148695,2357.815000000005,2332.5700000000006,2284.8911290322562,2229.533666666663,2131.718750000002,2301.038888888889,2291.4669919716002,2315.665173738631,2327.2487437128552,2368.534035629991,2309.799463251262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1218,ACC,2319.0,2330.2,2302.0,2315.55,2312.0,2320.0,2.02,4673.52,2021-12-10,14958,44.3,2070.0,49.0,12.0,2021.0,1448.327130611971,2345.6825000000053,2332.8760000000007,2287.10887096774,2232.3289999999965,2134.357000000002,2301.616666666667,2299.4946613144,2315.650777021302,2326.1345776449643,2367.0307401150894,2309.4936019472907,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1219,ACC,2329.0,2340.85,2290.0,2296.05,2291.0,2315.55,2.828,6535.65,2021-12-13,21675,49.2,3216.0,50.0,12.0,2021.0,1439.8439924757438,2332.330000000006,2334.0470000000005,2289.149999999998,2234.937666666663,2137.100500000002,2303.6055555555554,2298.346440876267,2313.200679893639,2323.2693797740153,2366.004044424302,2308.729146968966,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1220,ACC,2266.0,2274.0,2207.5,2215.05,2214.75,2266.45,2.903,6481.73,2021-12-17,20358,39.62,2568.0,50.0,12.0,2021.0,1429.7664849192358,2319.5050000000056,2333.2580000000007,2290.718951612901,2237.11433333333,2139.077000000002,2303.0777777777776,2270.5809605841782,2300.931844906934,2312.96277217649,2362.3960426821723,2304.7593764995945,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1221,ACC,2317.25,2330.8,2275.0,2285.5,2279.75,2320.15,2.53,5822.5,2021-12-15,18946,49.43,2878.0,50.0,12.0,2021.0,1419.4052367201512,2309.142500000006,2333.694000000001,2292.6810483870945,2239.6179999999963,2142.019250000002,2305.994444444444,2275.5539737227855,2299.0028642935677,2310.3472700644434,2361.156982184832,2303.5923421270613,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False
1222,ACC,2297.5,2298.5,2263.0,2266.45,2271.7,2285.5,2.478,5635.71,2021-12-16,13968,50.64,2854.0,50.0,12.0,2021.0,1422.678533357165,2300.4400000000055,2333.710000000001,2294.6032258064497,2241.794666666663,2144.6982500000017,2308.833333333333,2272.51931581519,2294.9337562568717,2306.1665776773534,2358.699845628564,2302.000485573059,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False
1223,ACC,2136.0,2179.0,2123.85,2138.55,2131.9,2115.9,2.94,6323.85,2021-12-21,12377,50.29,3180.0,51.0,12.0,2021.0,1410.1703327290138,2288.6900000000055,2332.416000000001,2295.4955645161267,2243.5003333333293,2146.384750000002,2292.4666666666662,2227.862877210127,2275.3857867247625,2290.203094089034,2351.6527928588166,2295.0141920211745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1224,ACC,2194.9,2199.65,2087.8,2115.9,2116.5,2215.05,3.077,6537.9,2021-12-20,18217,37.33,2441.0,51.0,12.0,2021.0,1406.2863179482063,2274.2900000000054,2329.417000000001,2296.2088709677396,2245.09433333333,2148.092250000002,2286.322222222222,2190.541918140085,2255.450063384167,2273.602799413888,2345.691899021216,2286.888145275246,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1225,ACC,2148.0,2168.95,2138.3,2149.9,2159.85,2138.55,3.763,8090.76,2021-12-22,14043,54.91,4443.0,51.0,12.0,2021.0,1400.2056654506466,2266.2100000000055,2327.5970000000007,2297.0197580645145,2246.73633333333,2150.1757500000017,2271.772222222222,2176.99461209339,2242.2563054611464,2261.821580422089,2338.760844157639,2281.0611591860206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1226,ACC,2158.95,2162.0,2112.5,2126.05,2124.0,2150.8,1.53,3255.31,2021-12-24,10256,18.14,591.0,51.0,12.0,2021.0,1398.0886690793934,2252.275000000006,2325.1210000000005,2297.789919354837,2247.6803333333296,2151.947000000002,2253.772222222222,2160.0130747289268,2227.730517278503,2248.8909537152235,2331.8290463475355,2274.450917649314,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1227,ACC,2164.95,2176.95,2141.15,2150.8,2151.0,2149.9,3.23,6959.67,2021-12-23,13984,54.81,3815.0,51.0,12.0,2021.0,1391.8508276788523,2240.542500000006,2322.9430000000007,2298.674193548385,2249.1706666666632,2153.4325000000017,2236.744444444444,2156.9420498192844,2218.1142026186903,2239.5489581232973,2325.755358255475,2269.223430682674,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
